Rank,Stock 1,Stock 2,Coint Score,Grade,Return (%),Sharpe,Max DD (%),Win Rate (%),Trades,Avg Trade (%)
400,EG,SPGI,83.88888888888889,A级 (优秀),3.36365261581901,0.6125786395014253,-9.997099788760254,50.0,6,0.6732713940470282
401,MSCI,MTB,75.55555555555556,B级 (良好),3.3538790776107197,0.3718719014235706,-9.64556652522348,64.70588235294117,17,0.3097045657694906
402,FANG,SWKS,76.66666666666667,B级 (良好),3.345635703848151,0.43339935996690554,-11.995199952728045,60.0,10,0.4575612187908801
403,HLT,NTRS,71.11111111111111,B级 (良好),3.3450304848091763,1.4407394483407454,-2.6791128151646193,60.0,5,0.7863819005872388
404,DPZ,PFE,71.11111111111111,B级 (良好),3.3204715834328087,0.44905418766161187,-8.448981014328682,60.0,5,0.7826338793426325
405,ADI,WDAY,76.66666666666667,B级 (良好),3.315994606006003,0.43259471028402635,-10.724928543416178,85.71428571428571,7,0.5874739204103266
406,RVTY,UNH,81.66666666666667,A级 (优秀),3.27738382652562,1.8815139720252259,-1.9402434050108601,75.0,4,0.937051509369256
407,EG,MLM,76.66666666666667,B级 (良好),3.2512708093309777,0.4604365607586177,-7.978574620269227,44.44444444444444,9,0.47750704955346723
408,EG,REG,81.66666666666667,A级 (优秀),3.2345343353160425,0.9886913237547784,-3.906014691843624,71.42857142857143,7,0.5839665408927505
409,ALGN,PPL,83.88888888888889,A级 (优秀),3.2221175546546874,15.308720512002896,-0.660244432218356,100.0,2,1.7382654949532095
410,PNW,VZ,76.66666666666667,B级 (良好),3.2207122922235722,2.3842754684823837,-1.2986026235244792,83.33333333333334,6,0.6614918753642457
411,ABBV,HRL,81.66666666666667,A级 (优秀),3.211995920266782,0.6167757250176172,-4.424764488094804,70.0,10,0.4440976585815911
412,AKAM,ROL,73.33333333333333,B级 (良好),3.2046027596091298,0.47181627651829955,-7.1156688648326085,80.0,10,0.44195530798019933
413,DPZ,FRT,81.11111111111111,A级 (优秀),3.198735255845997,0.7556800772958253,-6.186306380562987,76.92307692307693,13,0.3670689833801616
414,ALL,PPL,95.55555555555556,S级 (完美),3.1902657730536736,1.3198420877842112,-2.668653870153604,71.42857142857143,7,0.5838248575091673
415,ABNB,CPT,78.88888888888889,B级 (良好),3.1426335923087025,0.27822903873795146,-9.790430740649809,64.28571428571429,14,0.344469732740684
416,COP,T,88.33333333333333,A级 (优秀),3.1314610025335714,0.9929409058177353,-6.168076236274825,75.0,8,0.518523212739219
417,EG,RTX,95.55555555555556,S级 (完美),3.126092860781282,0.6384239796732358,-6.943124913244042,90.0,10,0.429764109676057
418,COP,PPG,90.55555555555556,S级 (完美),3.124132272776216,0.6989410258125569,-4.750241285539047,83.33333333333334,6,0.6391550568893911
419,EG,MCD,91.11111111111111,S级 (完美),3.1069133517222505,0.6956832468848441,-4.002390668979832,50.0,12,0.3752369683491848
420,EG,UPS,100.0,S级 (完美),3.087122865058584,0.5762430404874372,-10.192401445096886,58.333333333333336,12,0.3739870073097209
421,EG,EQT,100.0,S级 (完美),3.0858492084359312,0.5234911284901241,-7.547522090957845,77.77777777777779,9,0.4598226708897947
422,DGX,UPS,88.33333333333333,A级 (优秀),3.0494096400629207,1.0435837836904203,-2.416883317586534,50.0,2,1.6424279623644877
423,EG,LYV,100.0,S级 (完美),2.9899695100233803,0.4107262254377422,-7.975579379489235,70.0,10,0.41953993323069827
424,NWS,SYK,86.66666666666667,A级 (优秀),2.9757001264595018,0.51025565529458,-5.996177436648121,37.5,8,0.4894538447621492
425,MET,MSCI,92.77777777777777,S级 (完美),2.9692461791916287,0.8967367342566492,-6.118836560152529,66.66666666666666,6,0.6117629132806643
426,CRL,T,76.66666666666667,B级 (良好),2.9168088959750165,0.38986743647184974,-8.998279313854688,55.55555555555556,9,0.4555636285656828
427,HSIC,QCOM,78.88888888888889,B级 (良好),2.8832302694565293,0.6781509799794705,-11.500394203130698,54.54545454545454,11,0.3829262631325644
428,MET,MSI,83.33333333333333,A级 (优秀),2.8507537102812495,0.5474479841045252,-6.143667191918454,55.55555555555556,9,0.43790383530663535
429,EG,IVZ,86.66666666666667,A级 (优秀),2.839363641321237,0.2731831937872469,-10.927427182370552,58.333333333333336,12,0.35839360547949267
430,COP,WMB,88.33333333333333,A级 (优秀),2.760190133961005,0.7331863482331595,-4.0260344190912,66.66666666666666,6,0.586333602568747
431,AIG,TGT,81.11111111111111,A级 (优秀),2.7502195464835677,0.38572952284188056,-6.855648204680839,53.84615384615385,13,0.3334818146086211
432,ALL,EG,83.88888888888889,A级 (优秀),2.7187605051349966,6.000462768353459,-0.5888639132371273,100.0,3,1.023230043634309
433,FANG,TGT,71.11111111111111,B级 (良好),2.7117620545369574,0.6480140687984607,-7.134829546690103,50.0,10,0.3932442186671787
434,COP,EG,78.88888888888889,B级 (良好),2.7015091255537844,0.6846641677989971,-2.5902639169620727,66.66666666666666,9,0.41997561118334814
435,ALL,WEC,100.0,S级 (完美),2.700041366924066,1.1937004649665923,-2.360240579199496,80.0,5,0.6627541700828518
436,ES,STE,76.66666666666667,B级 (良好),2.689103732647767,0.3675539055187519,-8.024107246556783,50.0,16,0.28881334432827105
437,INVH,ROK,86.66666666666667,A级 (优秀),2.660467295103532,0.44917739943507096,-7.48836760042169,50.0,10,0.3802861153435309
438,DE,MA,83.88888888888889,A级 (优秀),2.652815850880157,0.4797874326078097,-6.334100368272387,63.63636363636363,11,0.3607250754596529
439,KMB,ROP,76.66666666666667,B级 (良好),2.6258465821633,0.8823407579564065,-3.7611838976991336,62.5,8,0.4467891739208261
440,HUM,MA,88.33333333333333,A级 (优秀),2.577024272526833,0.5739384865814395,-11.1936599221877,83.33333333333334,6,0.5423875544491691
441,ABT,DE,83.88888888888889,A级 (优秀),2.5524524860354143,0.7013900644400944,-6.372998584835581,75.0,8,0.43868034731440936
442,RMD,TT,86.66666666666667,A级 (优秀),2.5509089688722018,0.27272866800259826,-8.912922595617557,61.53846153846154,13,0.31514449903791736
443,EL,MAA,88.88888888888889,A级 (优秀),2.5079890513637073,0.6341131450316164,-6.3895291117896065,60.0,5,0.6219651914154076
444,ALL,FOX,83.88888888888889,A级 (优秀),2.5068275026666087,0.604923120105187,-4.816786773724878,57.14285714285714,7,0.4763050166576764
445,LYB,TTWO,93.33333333333333,S级 (完美),2.4986254570861637,0.39734425271422946,-5.477711230435324,66.66666666666666,9,0.3961704507381807
446,DTE,HAL,83.33333333333333,A级 (优秀),2.4834646621857535,0.5773530539730839,-3.811103218573206,57.14285714285714,7,0.47518308610852855
447,EG,HOLX,77.77777777777777,B级 (良好),2.471895611109474,0.28634447992198536,-9.941672460002597,44.44444444444444,9,0.3980488150785378
448,KHC,MCK,95.55555555555556,S级 (完美),2.4391749470140054,0.37327264688254125,-9.320404244379638,50.0,8,0.4265669757478273
449,EG,SYF,95.55555555555556,S级 (完美),2.433163934839482,0.33495301229430235,-10.965738493729653,77.77777777777779,9,0.3865242604562793
450,OXY,WMB,81.11111111111111,A级 (优秀),2.4308432627180734,2.441821144031955,-3.0337491801368497,75.0,4,0.7368868280292282
451,COP,DTE,88.33333333333333,A级 (优秀),2.4227964058776417,0.9759561882430949,-3.003891311287536,60.0,5,0.6051335532821585
452,SJM,WAB,91.11111111111111,S级 (完美),2.3944700337037648,0.4657119093256613,-8.970357387541675,50.0,6,0.5202420002586998
453,APA,RSG,78.88888888888889,B级 (良好),2.387288490260544,1.6439143376267344,-3.0719775534058016,50.0,2,1.3141735212687924
454,PG,WBD,81.66666666666667,A级 (优秀),2.3746930129693937,1.4055927257300624,-7.424240698931841,50.0,2,1.311717952216811
455,CRL,RSG,88.33333333333333,A级 (优秀),2.2735633046952426,0.8115475979837364,-4.180130694190046,50.0,6,0.49640611290468745
456,ALL,CMS,88.88888888888889,A级 (优秀),2.246020900028743,1.1179961923962516,-2.481128577195183,71.42857142857143,7,0.442244492603006
457,EG,PG,78.88888888888889,B级 (良好),2.231227637083153,0.6805556266429377,-4.33948129554275,77.77777777777779,9,0.36617736879083235
458,DUK,VZ,76.66666666666667,B级 (良好),2.227194939437453,0.7881717907371892,-2.6612184835635855,66.66666666666666,6,0.4942496523169222
459,HSIC,SW,85.55555555555556,A级 (优秀),2.215437938525356,0.5381921710903844,-6.754455997312037,75.0,8,0.4011408652648616
460,TSCO,URI,81.11111111111111,A级 (优秀),2.2024212726698753,0.2776576170131417,-10.750196539632004,66.66666666666666,6,0.48550481967335307
461,ROP,ROST,86.11111111111111,A级 (优秀),2.201404441421444,0.44312371639181786,-7.450872235265686,55.00000000000001,20,0.23088890502909898
462,SYY,UDR,76.66666666666667,B级 (良好),2.1708609860798607,0.8306288360816755,-2.2382368749960295,55.55555555555556,9,0.36456361105475893
463,MET,OXY,83.33333333333333,A级 (优秀),2.163600214144288,2.4052262880521686,-3.6552865333281455,85.71428571428571,7,0.43388005755106807
464,SYK,TDY,90.55555555555556,S级 (完美),2.1548557408607887,0.6488136100406876,-4.865999013069022,57.14285714285714,7,0.4216232289722139
465,COP,DRI,88.33333333333333,A级 (优秀),2.1356770561566374,1.218246979048564,-2.1529602896430546,66.66666666666666,6,0.47346138079886907
466,ES,NEM,76.66666666666667,B级 (良好),2.129408454573961,0.6246600227845519,-6.581132068429888,50.0,6,0.47976849005127614
467,EG,GILD,97.77777777777777,S级 (完美),2.1289579454869525,0.28580253420170354,-8.054479167813065,70.0,10,0.3278372650355525
468,ALL,NDAQ,86.11111111111111,A级 (优秀),2.120841943256295,0.40663734649154615,-5.125165857104908,55.55555555555556,9,0.3557337048821013
469,ITW,NCLH,88.88888888888889,A级 (优秀),2.088350794172802,0.4313209657858266,-4.801155375154298,66.66666666666666,9,0.3546493672256104
470,EG,NRG,97.77777777777777,S级 (完美),2.0489838661222457,0.2377996749893135,-12.043152470382852,66.66666666666666,12,0.29154050377327495
471,TECH,VZ,76.66666666666667,B级 (良好),1.9842349488571054,0.2752073590091908,-8.216369960548935,50.0,10,0.3222352584451337
472,KR,UPS,81.66666666666667,A级 (优秀),1.9820446530618647,0.3218895225995249,-8.71122095938673,46.15384615384615,13,0.27374070539670986
473,AOS,FTNT,76.66666666666667,B级 (良好),1.9724456263317554,0.7133241227960433,-6.770809949474191,50.0,4,0.6172513797372882
474,PPG,PPL,88.88888888888889,A级 (优秀),1.9005723475819252,0.8074424234482079,-2.7896644634134304,66.66666666666666,9,0.3368175227759475
475,RCL,RMD,76.66666666666667,B级 (良好),1.899642991234694,0.6117374803639561,-2.3992506884386295,60.0,5,0.49950635192584975
476,AMZN,UAL,91.11111111111111,S级 (完美),1.8989413916474005,0.5250034489832355,-5.149171766411201,60.0,10,0.30758009629342714
477,ROL,UPS,91.11111111111111,S级 (完美),1.8940916222428203,0.5197449918692391,-5.374986227855738,58.333333333333336,12,0.2837007201602067
478,HSIC,PCAR,83.88888888888889,A级 (优秀),1.8865779931400175,0.42786160721116023,-6.079480952942613,66.66666666666666,6,0.43723583077434053
479,DRI,V,81.66666666666667,A级 (优秀),1.881535926762648,0.40106742944949597,-4.183618757370481,63.63636363636363,11,0.2869159782473754
480,ALL,LNT,95.55555555555556,S级 (完美),1.861510598489418,0.42013604146734285,-4.983592753276238,44.44444444444444,9,0.32868518613957903
481,PG,TEL,77.77777777777777,B级 (良好),1.8567115243810988,0.6305292353573552,-6.131440454316337,50.0,8,0.3535267118936462
482,EG,PSKY,91.11111111111111,S级 (完美),1.8503793589935813,0.2576987969278937,-14.614784569800518,61.53846153846154,13,0.25826285301407215
483,HD,MSCI,78.88888888888889,B级 (良好),1.813260391517877,0.5305602455893715,-4.447516032800151,50.0,6,0.4161993287551516
484,COP,CRL,88.33333333333333,A级 (优秀),1.7937211749009876,0.33912648194951944,-4.825473538048076,62.5,8,0.34479619120907884
485,EG,VTR,91.11111111111111,S级 (完美),1.7910808239086764,0.33823263352576727,-8.299638430838494,66.66666666666666,15,0.23860557788596495
486,ALL,ETR,91.11111111111111,S级 (完美),1.7864426853488695,0.5667044959736641,-5.6084095859886895,60.0,5,0.47768098032315703
487,ALGN,NI,81.66666666666667,A级 (优秀),1.7791834039179812,132.08144046830986,-2.0098900086430582,100.0,2,1.0121228992379252
488,ALL,TRV,90.55555555555556,S级 (完美),1.7731280217999739,0.8767583816786546,-2.1212511523686826,71.42857142857143,7,0.3704398183425039
489,CVX,EFX,83.88888888888889,A级 (优秀),1.7700896059000806,0.4159679132547072,-7.517448852280236,69.23076923076923,13,0.25632837457324487
490,ALL,T,73.88888888888889,B级 (良好),1.7607780095354975,2.267162141109027,-4.741117119086561,66.66666666666666,3,0.7147450972769799
491,EG,SNA,93.33333333333333,S级 (完美),1.759741176675976,0.32744367016763604,-7.897087982613732,71.42857142857143,14,0.2389733496373747
492,OTIS,ROST,76.66666666666667,B级 (良好),1.754338684030372,0.5827644958073636,-3.294133430018748,57.14285714285714,7,0.37061941490677847
493,EG,MGM,86.11111111111111,A级 (优秀),1.7477284317203012,0.3764267542402119,-5.784877936532909,57.14285714285714,7,0.36933747804840433
494,EG,JCI,97.77777777777777,S级 (完美),1.7474585707207007,0.3831031536696915,-11.101463529596868,63.63636363636363,11,0.278233697196973
495,DGX,EVRG,95.55555555555556,S级 (完美),1.7463952510706149,0.6146982670345469,-5.390064170755022,55.55555555555556,9,0.32002613129812446
496,HSIC,NXPI,76.66666666666667,B级 (良好),1.697126530645357,0.41769197827970705,-5.315655879953279,60.0,5,0.46211173376738623
497,EG,WM,90.55555555555556,S级 (完美),1.6938208877027499,0.37419497167273424,-5.173597814101396,57.14285714285714,7,0.3600615828080475
498,ALL,REG,81.66666666666667,A级 (优秀),1.6823516462458066,0.6387602365842457,-5.023276834241667,55.55555555555556,9,0.3046837062867908
499,COP,TDG,76.66666666666667,B级 (良好),1.6589051280459972,0.3727132969749996,-9.769882996347704,33.33333333333333,3,0.6643281913023588
500,EOG,IR,71.11111111111111,B级 (良好),1.6397055060945422,0.7251692617551444,-3.995269488096378,60.0,5,0.4482682601199011
501,AIG,AKAM,91.11111111111111,S级 (完美),1.625323258153323,0.6675679784846631,-3.0600194363715616,50.0,6,0.39158516603989485
502,HSIC,IP,83.33333333333333,A级 (优秀),1.6012052806284336,0.3946509239518281,-4.564509722615007,66.66666666666666,12,0.25865726906083436
503,TSCO,TXN,78.88888888888889,B级 (良好),1.5624633599186928,0.2872495788731848,-5.699467130602008,66.66666666666666,9,0.2972117271254265
504,ESS,LII,86.11111111111111,A级 (优秀),1.5441275445962093,0.3541417933095057,-8.553107955181762,75.0,8,0.30914213059546297
505,CRWD,EG,88.88888888888889,A级 (优秀),1.5248247649594415,0.23600441926616383,-11.306404937557236,45.45454545454545,11,0.25139118637854546
506,DE,HAL,81.11111111111111,A级 (优秀),1.5037400837944443,0.4039362179086143,-6.065160375636115,62.5,8,0.3039228913359388
507,HD,MSI,75.55555555555556,B级 (良好),1.4973986375294626,0.5221660667384892,-4.184746983575751,71.42857142857143,7,0.3273626941348004
508,HSIC,TYL,73.33333333333333,B级 (良好),1.4699058506888978,0.2521285315299989,-7.571831822588836,22.22222222222222,9,0.2863720788394452
509,GEHC,UNP,93.33333333333333,S级 (完美),1.456366563093703,0.3947307796470805,-5.4863275459766,63.63636363636363,11,0.25089077865252796
510,AIG,ROL,76.66666666666667,B级 (良好),1.4272707904210984,0.48959476594239654,-4.27762177945026,71.42857142857143,7,0.32527053336173034
511,CMI,EXPE,83.88888888888889,A级 (优秀),1.4148920307261432,0.42847070897795503,-5.082085270340562,63.63636363636363,11,0.24757544675883938
512,AMZN,TRMB,86.66666666666667,A级 (优秀),1.4080738690511063,0.4522411135583083,-5.463126780417511,53.84615384615385,13,0.2271920230705976
513,KEY,USB,86.11111111111111,A级 (优秀),1.390257328791864,1.0344239197113678,-2.1307721969257347,66.66666666666666,6,0.37700057637105083
514,DGX,WEC,88.88888888888889,A级 (优秀),1.379323176172824,0.8458462578278085,-3.7443784168690617,60.0,5,0.3948624929335939
515,HSIC,MET,71.11111111111111,B级 (良好),1.3721771611828006,0.23975865345342853,-9.062175563879137,37.5,8,0.2940514493867054
516,CNC,NTRS,76.66666666666667,B级 (良好),1.3685993017137223,0.23712050870097134,-10.12878349512649,62.5,8,0.29502180594464034
517,EG,MSFT,88.88888888888889,A级 (优秀),1.343168339971002,0.20995447625484356,-9.87086276645789,75.0,4,0.4496673037556118
518,EG,MDLZ,88.33333333333333,A级 (优秀),1.2909148514326516,0.4715974126825274,-3.023492442929576,55.55555555555556,9,0.26120803480432025
519,ADM,MPWR,81.66666666666667,A级 (优秀),1.2570118040184752,0.13959558692920185,-14.81975065477999,55.55555555555556,9,0.25249433792357834
520,EG,PM,97.77777777777777,S级 (完美),1.2458455573893006,0.36518067428808826,-5.2273000197024455,60.0,10,0.23967278085933735
521,PFE,WM,78.88888888888889,B级 (良好),1.2457791703142576,0.26129726085203964,-10.891477047744475,58.333333333333336,12,0.2285054070133911
522,ABBV,MDT,83.88888888888889,A级 (优秀),1.2370852565834503,0.34065089415577676,-6.680231437699506,53.333333333333336,15,0.19975001030013356
523,AVY,DE,76.66666666666667,B级 (良好),1.1983946005853503,0.4753079062406044,-4.101677523350584,62.5,8,0.26788311342284
524,OXY,TRV,76.66666666666667,B级 (良好),1.1545017637158017,0.21875186442671857,-7.721854145569461,50.0,10,0.24142639563836038
525,DHR,RSG,73.33333333333333,B级 (良好),1.1325968188915723,0.3351322708768656,-6.033341057089313,57.14285714285714,7,0.28110073767957827
526,EG,PPL,95.55555555555556,S级 (完美),1.1130403260618622,0.27897271433301624,-11.753153422043729,45.45454545454545,11,0.22146593699487635
527,ALL,EBAY,71.11111111111111,B级 (良好),1.1091433656748704,0.2807863511729402,-8.673681861928056,42.857142857142854,7,0.27336971804506155
528,EG,LEN,97.77777777777777,S级 (完美),1.1062262747265486,0.24755892347957287,-7.631746936704626,61.53846153846154,13,0.20207248528904756
529,EG,REGN,100.0,S级 (完美),1.0953893347293198,0.2220881694360846,-5.7282946814177755,58.333333333333336,12,0.20913871768404482
530,MKC,UDR,86.11111111111111,A级 (优秀),1.0881498423330196,0.6620752396209344,-3.175531348009623,57.14285714285714,7,0.2799329165606882
531,DLR,HON,95.55555555555556,S级 (完美),0.9906557367983768,0.4548618910045413,-4.237998851528539,50.0,6,0.2802922585704016
532,ALGN,DTE,93.33333333333333,S级 (完美),0.9770928586409282,0.6891984312398992,-2.365024630521192,50.0,2,0.6053868279232499
533,AMCR,PSKY,76.66666666666667,B级 (良好),0.9752619952929963,0.24153549255658194,-11.355344078976223,77.77777777777779,9,0.2866892315085712
534,ALL,LW,76.66666666666667,B级 (良好),0.9729639993518067,0.3380799992384494,-6.304674320497266,80.0,5,0.3164351332878496
535,DGX,EG,81.66666666666667,A级 (优秀),0.9721622811091074,0.855685687215436,-2.7540644275632036,75.0,4,0.36211746947983736
536,ALL,SMCI,86.11111111111111,A级 (优秀),0.9543681560358527,0.3034295431313701,-6.091781971512076,66.66666666666666,3,0.43289274679373574
537,F,PG,83.88888888888889,A级 (优秀),0.8940347561089002,0.398624547178505,-5.020809412590938,57.14285714285714,7,0.2490217267566707
538,EG,IEX,88.88888888888889,A级 (优秀),0.8453101688861643,0.21621359181128755,-9.934963212803355,60.0,15,0.17305599268844302
539,MKC,PG,76.66666666666667,B级 (良好),0.8443896688339592,0.7793452333569596,-2.2031930593205145,33.33333333333333,3,0.39830348716296915
540,AIG,IEX,78.88888888888889,B级 (良好),0.8363809054997401,0.34521703322663183,-6.31754335318392,71.42857142857143,7,0.2409302562268945
541,ALL,TTWO,78.88888888888889,B级 (良好),0.8260372706038034,0.46607155173553233,-4.724931444032995,50.0,4,0.3222235277961791
542,APP,WFC,71.11111111111111,B级 (良好),0.799663041148553,0.6414821532452218,-3.099904811957922,66.66666666666666,6,0.2517210305081747
543,ATO,TRV,83.88888888888889,A级 (优秀),0.7773599760154466,0.2845755166328929,-3.9462262435650577,50.0,4,0.31384877133850886
544,COF,IBKR,92.77777777777777,S级 (完美),0.7644124693015037,0.12832025987008952,-12.037399488526129,66.66666666666666,12,0.18312585684405622
545,MET,UAL,78.88888888888889,B级 (良好),0.7548811520842137,0.4075052959770855,-3.674269874911154,25.0,4,0.31037565775143894
546,ALL,MRNA,88.33333333333333,A级 (优秀),0.745561789821062,0.2394435402614441,-7.689158601477451,60.0,5,0.26386697343550775
547,EG,LYB,100.0,S级 (完美),0.6993977285703004,0.38946405609135654,-8.253527449824153,40.0,5,0.25763066320377026
548,COP,PPL,88.33333333333333,A级 (优秀),0.6956981196044945,0.28419517073444045,-5.239238656746443,60.0,5,0.2633263757332614
549,COP,KHC,86.11111111111111,A级 (优秀),0.6690421785035141,0.33447857794704994,-5.634695129637389,37.5,8,0.21246779835346086
550,EG,INVH,88.88888888888889,A级 (优秀),0.6497199313299643,0.14254466156879175,-8.769714302692313,37.5,8,0.19415291518945177
551,AIG,OMC,85.55555555555556,A级 (优秀),0.6405010253021756,0.19988170382023593,-5.347462204769415,63.63636363636363,11,0.18207803640847173
552,EG,PYPL,78.88888888888889,B级 (良好),0.6393343354369135,0.2104707962823119,-6.69907264389967,66.66666666666666,6,0.22398809088755037
553,EG,HIG,93.33333333333333,S级 (完美),0.6289107984421717,0.3752204396860791,-3.320477332710775,58.333333333333336,12,0.16905824253680848
554,MGM,WEC,86.11111111111111,A级 (优秀),0.5983994346243271,0.7669306224182425,-2.9882832447552063,50.0,2,0.4231498322762679
555,APA,MRK,83.88888888888889,A级 (优秀),0.5771065810893925,0.1719224789000632,-10.21494828024507,50.0,6,0.23080064589539906
556,EG,ULTA,86.11111111111111,A级 (优秀),0.5471622057267523,0.12998012555167815,-18.376763551590088,62.06896551724138,29,0.12987762284106225
557,ALL,COP,78.88888888888889,B级 (良好),0.49672572319170283,0.16588396823137944,-7.667595172025631,50.0,10,0.16965417902540716
558,EG,MRNA,97.77777777777777,S级 (完美),0.4877510904229275,0.2735471907365502,-6.587136487714461,44.44444444444444,9,0.17241235166746038
559,AVY,EG,83.88888888888889,A级 (优秀),0.42838903999092875,0.3200535569324539,-4.240784066326053,33.33333333333333,6,0.18754423856812116
560,MGM,V,71.66666666666666,B级 (良好),0.39301003322037287,0.31124077697621877,-3.621960784113934,60.0,5,0.1951501557696367
561,PANW,SLB,83.88888888888889,A级 (优秀),0.3751796452938725,0.2756823201092371,-6.750854997207195,50.0,2,0.30707274427070474
562,GPC,HON,76.66666666666667,B级 (良好),0.36034569992379695,0.1165293240068895,-9.17469789672592,66.66666666666666,9,0.15678063551100246
563,DRI,VRSN,76.66666666666667,B级 (良好),0.3474773329403106,0.23494140456354626,-3.407163955729143,42.857142857142854,7,0.1682229829842121
564,CTRA,O,78.88888888888889,B级 (良好),0.3471198469859519,0.18873655762078706,-10.527624704482703,44.44444444444444,9,0.16910615176187685
565,ALL,NI,93.33333333333333,S级 (完美),0.3153989072230179,0.30082416138596413,-4.601698016428131,42.857142857142854,7,0.16937448091793603
566,ALGN,LNT,86.66666666666667,A级 (优秀),0.29596655757429835,0.5442295297381561,-2.300712454824858,50.0,2,0.2658876291043004
567,EG,MSTR,85.55555555555556,A级 (优秀),0.2801568841434346,0.16653529263770406,-10.477351492908523,55.55555555555556,9,0.1472584427648995
568,EG,KO,88.88888888888889,A级 (优秀),0.2544199489367311,0.261036929310982,-3.3794331974245306,63.63636363636363,11,0.14184846517520117
569,EG,NTRS,100.0,S级 (完美),0.23148241750872695,0.1580520816313361,-8.959265289134443,60.0,15,0.1309729439943569
570,EG,EXPE,100.0,S级 (完美),0.1816159748065111,0.15223123807431993,-11.09903912113121,54.54545454545454,11,0.13605247884730345
571,CRWD,UNH,76.66666666666667,B级 (良好),0.17160070219729096,0.21617731877145613,-8.74793313431566,40.0,5,0.15226679416406178
572,HSIC,MRVL,86.11111111111111,A级 (优秀),0.1588360176510905,0.0784612833951471,-14.767031990789098,28.57142857142857,7,0.14615694567134838
573,MMC,PG,81.66666666666667,A级 (优秀),0.15726842193628546,0.5135098116279551,-2.90144611692189,77.77777777777779,9,0.13601107631446202
574,PDD,SLB,71.66666666666666,B级 (良好),0.15382751306012504,0.16662818305503135,-4.1917790962046295,20.0,5,0.15435474050402992
575,MGM,PGR,81.11111111111111,A级 (优秀),0.1349715291113971,0.23440362977038312,-3.0529937471087254,50.0,4,0.15052017032787246
576,DE,KHC,76.66666666666667,B级 (良好),0.1338309734109789,0.2680669718615757,-4.313926701886262,62.5,8,0.14135723631859212
577,PANW,PNR,76.66666666666667,B级 (良好),0.12930258007152587,0.1567153306552348,-8.592938865946511,33.33333333333333,6,0.14323997197787094
578,EG,NWSA,85.55555555555556,A级 (优秀),0.11955433005440864,0.11849506484262115,-10.556383109161935,63.63636363636363,11,0.1288563324973878
579,PG,TYL,77.77777777777777,B级 (良好),0.09414470970700495,0.19465358601976376,-3.9384379003354,50.0,10,0.12604579365191232
580,AFL,DXCM,100.0,S级 (完美),0.09410380750674813,0.13896615897659215,-7.5052999922185935,40.0,5,0.13919597321406396
581,EG,RMD,83.88888888888889,A级 (优秀),0.07821382766001625,0.09466824803102836,-13.004176260405774,63.63636363636363,11,0.12338418128721056
582,POOL,ROL,86.66666666666667,A级 (优秀),0.05504828576906584,0.1921767543008742,-6.065756153321377,60.0,10,0.1258215400479302
583,ACGL,AMCR,81.66666666666667,A级 (优秀),0.0358837653696537,0.15710631723515814,-10.685539274953372,54.54545454545454,11,0.12541273846627501
584,HUM,MCD,81.66666666666667,A级 (优秀),0.020505242552113487,0.18602529424345154,-5.623992898900336,55.55555555555556,9,0.11861788777192434
585,CPB,EG,86.66666666666667,A级 (优秀),0.0,0.0,0.0,0.0,0,0.0
586,CNP,LYB,91.11111111111111,S级 (完美),-0.015903007263477775,0.26609789761614355,-7.788395905667704,60.0,5,0.12477091343510956
587,EG,IFF,100.0,S级 (完美),-0.017251231305330295,0.21934101974779274,-6.677014015283603,53.84615384615385,13,0.11901158925431377
588,COP,PM,88.33333333333333,A级 (优秀),-0.028430299139872658,0.1339743510684084,-5.761352766708167,50.0,8,0.11542381800194745
589,EG,ICE,90.55555555555556,S级 (完美),-0.06772992513079952,0.17262196026397242,-6.305385291254101,50.0,8,0.10559238039919083
590,AKAM,WM,81.11111111111111,A级 (优秀),-0.07385649308167921,0.17889438396169582,-4.676276339080785,50.0,8,0.11169743750372921
591,ALL,GILD,86.11111111111111,A级 (优秀),-0.14797979483345988,0.0987391827984199,-4.394948136836328,40.0,5,0.08852969335671981
592,EG,LHX,88.33333333333333,A级 (优秀),-0.15918216104243765,0.06636251942446354,-12.023981834308026,66.66666666666666,6,0.09451665297868406
593,HSIC,VRSN,76.66666666666667,B级 (良好),-0.2336460675491253,0.1074519261542021,-4.420419586050242,75.0,4,0.061028756968604714
594,EXPE,INCY,83.88888888888889,A级 (优秀),-0.2445428686754749,0.07289777101081205,-12.934030031221106,56.25,16,0.1125957385600755
595,LH,META,78.88888888888889,B级 (良好),-0.2532283677925734,0.13601042895577697,-3.2516250293766085,75.0,8,0.08324576185095722
596,PANW,PODD,91.11111111111111,S级 (完美),-0.270905201979811,0.04461683802527689,-6.836802351712,50.0,4,0.05352641500078548
597,ALL,LH,78.88888888888889,B级 (良好),-0.28248908229290104,0.13398980063648308,-2.633200632451878,60.0,5,0.05903097983258482
598,EG,MRVL,71.11111111111111,B级 (良好),-0.29103517303537224,0.05580717372311513,-12.095973050440785,66.66666666666666,9,0.08069222808031921
599,PG,STX,88.33333333333333,A级 (优秀),-0.2973640073666756,0.0871877043922345,-10.68737675752023,66.66666666666666,9,0.0883140218812521
600,TECH,VRSN,100.0,S级 (完美),-0.30359806156903507,0.043825190149767865,-10.393828124785804,50.0,6,0.06207453336422549
601,EG,EMR,93.33333333333333,S级 (完美),-0.307297708905724,0.08823898387580886,-11.829266673110798,70.0,10,0.08433985308663858
